lat,lon,emission,cluster,cluster_ordered
54.6,30.7,1232.24,0,0
63.5,15.9,322.457,0,0
58.9,29.0,66.9523,0,0
55.5,24.6,2638.85,2,1
46.6,20.8,10325.8,3,3
61.3,26.2,368.419,0,0
50.9,19.5,1555.7,0,0
45.3,16.3,1015.01,0,0
49.1,21.7,268.36,0,0
68.7,16.3,502.775,0,0
48.8,21.0,1317.42,0,0
55.4,30.6,235.198,0,0
47.0,27.8,12074.9,3,3
55.5,25.5,6410.68,4,2
37.4,26.8,0.67732,0,0
37.9,-8.2,1652.2,0,0
47.8,22.4,3612.38,2,1
55.7,30.6,63.1672,0,0
41.8,26.9,5575.06,4,2
34.3,-3.1,47.5513,0,0
59.1,10.6,32.6873,0,0
49.9,28.2,2837.69,2,1
47.1,17.0,4905.23,4,2
34.6,5.1,18.4126,0,0
64.1,29.5,18632.8,1,4
52.4,-6.8,1089.82,0,0
41.9,-1.8,1582.09,0,0
48.4,23.9,6.29055,0,0
43.0,-7.5,4544.79,2,1
55.3,21.0,1353.7,0,0
63.4,24.2,421.279,0,0
57.2,10.4,3129.31,2,1
39.1,-8.3,1117.36,0,0
40.5,-5.6,947.603,0,0
40.7,-7.8,7005.27,4,2
52.2,0.7,9969.27,3,3
44.1,7.8,526.622,0,0
53.7,-7.0,629.407,0,0
41.8,9.2,348.756,0,0
59.3,15.6,4943.29,4,2
37.4,-8.1,573.162,0,0
54.3,23.3,2987.57,2,1
51.7,28.2,925.932,0,0
60.6,14.6,536.613,0,0
34.7,9.2,444.762,0,0
48.5,0.2,3028.42,2,1
48.4,-3.9,3407.31,2,1
55.0,20.8,0.021521,0,0
40.1,22.2,1098.37,0,0
52.0,12.2,1915.23,2,1
49.0,6.2,16740.1,1,4
36.0,-10.5,5.65354,0,0
51.0,22.5,9533.52,3,3
64.3,28.0,249.594,0,0
37.0,-2.1,1855.07,2,1
65.1,12.8,63.1527,0,0
62.2,15.3,125.122,0,0
61.2,7.1,645.854,0,0
52.3,28.3,426.92,0,0
70.5,29.7,238.712,0,0
51.8,15.3,4005.18,2,1
51.8,9.3,4741.8,2,1
54.7,-7.4,2176.48,2,1
65.3,19.6,17.4351,0,0
48.2,10.2,5075.55,4,2
70.8,29.2,91.4278,0,0
52.4,20.2,3872.78,2,1
62.4,12.6,977.077,0,0
51.5,-3.5,13577.3,3,3
45.3,18.1,2656.1,2,1
59.2,10.1,3441.59,2,1
52.0,-2.0,10047.7,3,3
47.3,29.8,2455.07,2,1
58.1,8.2,1254.88,0,0
54.2,-2.5,425.289,0,0
68.6,17.4,270.836,0,0
36.3,22.5,0.523653,0,0
50.2,25.2,1798.64,0,0
55.6,8.2,6650.28,4,2
67.2,15.4,1353.08,0,0
57.6,14.5,999.876,0,0
39.7,9.1,6994.6,4,2
42.5,27.6,3521.25,2,1
39.2,21.1,1333.12,0,0
60.0,7.0,53.9158,0,0
60.4,20.7,73.045,0,0
54.5,28.3,18.4346,0,0
46.3,10.2,5873.36,4,2
49.9,13.4,10020.7,3,3
62.6,13.2,231.948,0,0
59.7,9.7,182.363,0,0
46.1,4.9,11705.4,3,3
53.8,28.3,1583.12,0,0
39.1,28.5,1600.79,0,0
62.8,7.6,1203.34,0,0
53.9,17.1,742.036,0,0
39.4,-3.1,909.781,0,0
39.3,26.1,2688.58,2,1
41.0,-7.0,731.693,0,0
64.7,28.2,115.053,0,0
39.7,-5.7,707.425,0,0
60.6,16.9,11936.1,3,3
40.7,29.5,5654.32,4,2
63.9,29.9,21.497,0,0
63.3,28.6,342.085,0,0
38.1,30.7,3580.13,2,1
38.3,21.5,3152.9,2,1
59.1,15.0,5686.11,4,2
39.8,3.1,13850.7,1,4
40.9,-6.5,484.395,0,0
53.1,-1.2,16638.3,1,4
48.7,24.5,6225.75,4,2
39.4,30.4,130.442,0,0
62.4,7.0,41.1463,0,0
50.3,15.3,7542.89,4,2
52.9,4.7,10256.3,3,3
42.5,11.1,3004.39,2,1
41.6,15.4,3427.54,2,1
57.4,24.5,732.531,0,0
54.6,-6.4,148.313,0,0
39.1,-5.8,1937.57,2,1
47.0,-0.7,4302.94,2,1
46.7,20.9,4973.61,4,2
47.5,20.4,5829.36,4,2
51.7,23.9,1138.72,0,0
54.1,24.0,790.255,0,0
69.0,15.4,33.6243,0,0
55.8,-6.2,482.11,0,0
39.0,24.9,0.213507,0,0
52.2,-7.7,192.693,0,0
39.6,-0.9,1748.84,0,0
49.2,10.9,7446.8,4,2
52.0,0.2,8601.06,4,2
38.0,-6.7,1848.68,2,1
51.3,25.7,748.493,0,0
41.1,27.7,10128.0,3,3
52.7,16.7,2506.39,2,1
58.0,13.0,10471.3,3,3
54.1,28.2,2342.85,2,1
45.4,28.8,3363.55,2,1
51.3,17.4,6568.24,4,2
56.1,30.0,48.4619,0,0
58.9,7.3,4.25651,0,0
68.3,27.3,60.5755,0,0
61.2,9.9,446.842,0,0
34.0,8.3,13.685,0,0
43.4,2.2,1448.25,0,0
36.9,27.2,1537.42,0,0
63.9,10.6,201.431,0,0
49.5,4.2,4580.45,2,1
45.4,1.8,1171.71,0,0
48.3,11.9,17657.7,1,4
57.1,27.8,587.702,0,0
51.9,15.7,2548.52,2,1
53.5,20.3,1814.64,0,0
40.3,18.4,26.4792,0,0
44.4,20.0,14103.3,1,4
58.7,23.7,136.767,0,0
49.5,16.2,6372.23,4,2
37.6,14.7,1338.69,0,0
44.6,1.9,4118.57,2,1
62.6,29.0,312.404,0,0
67.4,30.6,2.37982,0,0
53.0,11.9,2363.43,2,1
38.2,-6.3,4426.37,2,1
52.0,23.5,5185.93,4,2
58.5,22.7,1607.38,0,0
47.1,1.8,5432.86,4,2
57.5,29.2,2.06251,0,0
39.2,-1.1,828.991,0,0
63.3,16.2,307.888,0,0
56.8,28.6,19.1428,0,0
52.3,11.2,4239.63,2,1
57.1,-4.7,627.259,0,0
58.2,22.0,1239.78,0,0
47.4,23.6,361.052,0,0
53.2,7.0,3743.02,2,1
47.7,3.4,7350.2,4,2
50.9,2.8,12103.3,3,3
64.2,11.0,345.358,0,0
52.9,31.0,248.044,0,0
42.9,-0.2,2481.92,2,1
61.2,5.1,611.719,0,0
53.0,22.4,3261.79,2,1
46.5,0.6,10619.5,3,3
58.3,29.2,52.832,0,0
53.5,7.0,1239.92,0,0
51.8,13.4,4752.7,2,1
62.3,-6.7,0.0540956,0,0
52.3,28.6,538.946,0,0
53.6,16.2,1862.32,2,1
58.4,7.8,441.282,0,0
49.3,23.1,302.994,0,0
55.8,23.0,2046.22,2,1
41.6,8.8,1449.53,0,0
43.3,10.8,7673.57,4,2
41.9,23.9,1805.52,0,0
38.8,-1.3,1640.11,0,0
58.4,11.8,96.2502,0,0
61.0,6.9,365.688,0,0
48.2,15.4,9071.26,3,3
45.0,0.3,10923.6,3,3
35.7,4.8,2.48897,0,0
62.3,15.5,1041.22,0,0
54.1,9.5,3791.2,2,1
53.7,-2.6,8576.18,4,2
42.7,-8.0,1033.59,0,0
65.8,13.9,274.693,0,0
42.7,1.6,1449.5,0,0
52.4,13.9,2286.96,2,1
63.5,20.7,19.4863,0,0
34.3,-8.6,1.04419,0,0
41.3,-1.0,662.71,0,0
55.1,-3.6,1908.41,2,1
46.6,13.0,8771.8,3,3
34.3,9.2,122.024,0,0
52.2,-2.5,2944.81,2,1
64.5,12.0,1439.95,0,0
47.2,29.8,1947.31,2,1
56.2,-3.9,1363.65,0,0
56.5,25.1,1318.46,0,0
61.7,22.7,712.203,0,0
59.5,5.8,1846.23,2,1
53.7,17.4,1850.8,2,1
66.4,24.4,153.042,0,0
46.3,18.5,9951.78,3,3
37.3,13.6,10659.6,3,3
49.8,23.9,8408.05,4,2
50.4,2.3,6414.35,4,2
66.3,21.8,596.471,0,0
42.0,2.0,3072.53,2,1
55.4,24.3,2325.23,2,1
56.6,30.0,30.94,0,0
47.7,-0.4,6496.99,4,2
43.7,10.2,6.17063,0,0
54.2,21.3,3634.23,2,1
47.0,14.5,1296.99,0,0
34.8,5.6,24.3372,0,0
68.0,13.8,14.6009,0,0
55.2,14.7,4121.2,2,1
39.5,8.8,4675.84,2,1
54.0,13.0,3937.6,2,1
51.7,23.0,3351.81,2,1
58.3,30.8,75.2633,0,0
47.8,4.6,1909.56,2,1
54.9,-3.7,907.302,0,0
51.4,-9.6,8.52271,0,0
36.4,-6.6,1.87669,0,0
42.2,21.6,6799.14,4,2
37.1,-5.3,535.303,0,0
54.4,-7.6,1954.77,2,1
52.9,8.6,7626.2,4,2
47.8,9.8,5468.67,4,2
60.1,22.5,1010.62,0,0
52.6,15.4,1579.48,0,0
60.2,18.4,405.103,0,0
44.3,14.6,389.996,0,0
48.5,12.5,10094.6,3,3
42.0,9.0,1637.28,0,0
56.5,8.2,4767.69,2,1
45.6,21.8,10646.0,3,3
39.2,-0.7,253.46,0,0
38.5,23.4,4.53143,0,0
62.2,5.8,1679.1,0,0
44.4,20.4,11648.6,3,3
52.5,-8.6,1302.24,0,0
53.3,24.7,878.814,0,0
56.7,28.6,150.781,0,0
65.6,19.5,308.847,0,0
56.5,-6.4,30.8917,0,0
50.4,16.2,15446.0,1,4
38.2,24.1,601.617,0,0
36.9,29.4,1656.46,0,0
52.3,23.4,3727.33,2,1
40.9,18.4,0.614962,0,0
53.1,23.3,488.208,0,0
66.7,24.6,180.837,0,0
35.2,29.4,0.400115,0,0
39.0,-3.9,4167.66,2,1
62.5,23.2,1290.02,0,0
59.7,18.8,1668.65,0,0
62.6,12.9,518.972,0,0
51.0,27.1,85.7612,0,0
66.9,21.8,710.26,0,0
44.4,9.4,1423.55,0,0
44.0,28.0,5441.55,4,2
39.4,16.9,4864.0,4,2
53.3,6.8,6912.48,4,2
59.1,-2.7,139.669,0,0
63.5,27.1,15141.4,1,4
58.8,18.0,28.7166,0,0
40.4,-1.9,63.2611,0,0
49.3,19.0,885.641,0,0
66.3,22.6,424.813,0,0
55.8,30.7,19.3348,0,0
34.8,-8.5,1.3529,0,0
60.0,24.7,147.759,0,0
52.7,6.9,16668.1,1,4
66.2,21.3,530.291,0,0
39.7,-1.0,2005.62,2,1
45.9,-4.6,0.13491,0,0
42.8,-6.6,1070.62,0,0
64.5,25.9,38.2733,0,0
35.8,-3.4,0.277598,0,0
52.4,29.2,2348.13,2,1
50.2,23.5,3427.13,2,1
55.8,23.2,7415.4,4,2
37.0,8.8,470.992,0,0
53.8,15.5,538.611,0,0
66.2,25.8,72.5419,0,0
64.1,19.1,509.531,0,0
40.1,22.7,0.663401,0,0
49.2,19.8,2085.19,2,1
44.0,20.6,6418.61,4,2
54.3,-2.6,2957.82,2,1
36.1,22.3,0.193661,0,0
39.8,26.2,3053.1,2,1
60.4,5.0,4182.16,2,1
46.9,29.9,2618.98,2,1
39.7,29.3,4013.34,2,1
51.0,21.3,759.283,0,0
62.9,25.9,139.829,0,0
55.0,-6.8,1920.2,2,1
55.1,14.8,3856.06,2,1
42.9,-0.9,187.571,0,0
62.4,16.5,2174.84,2,1
43.5,17.7,510.043,0,0
44.1,11.5,2037.11,2,1
51.9,22.4,6507.44,4,2
50.6,9.6,4819.76,2,1
50.2,29.5,3319.18,2,1
57.7,30.3,4.29681,0,0
68.3,14.1,707.391,0,0
54.4,-8.6,34.6156,0,0
62.8,27.5,8540.49,4,2
54.1,28.9,560.773,0,0
52.9,-8.5,276.791,0,0
59.3,13.7,432.616,0,0
62.6,11.8,932.229,0,0
44.4,19.4,10854.0,3,3
65.9,12.9,221.383,0,0
42.5,0.6,118.124,0,0
52.9,22.8,11157.9,3,3
53.1,9.1,7775.2,4,2
44.4,10.9,16060.1,1,4
69.8,22.8,7.8036,0,0
54.9,30.3,371.982,0,0
70.7,24.0,9.38143,0,0
37.8,-8.1,1060.09,0,0
53.6,20.7,4281.78,2,1
43.3,23.2,7177.24,4,2
50.5,17.3,7923.71,4,2
50.6,2.1,11167.4,3,3
37.0,22.7,572.087,0,0
43.4,-2.8,5661.86,4,2
63.8,13.1,10.2559,0,0
47.3,16.5,10259.0,3,3
40.9,-5.9,2538.6,2,1
54.2,18.7,5305.58,4,2
67.0,25.5,159.293,0,0
49.1,26.6,3688.44,2,1
46.1,23.3,1623.45,0,0
53.4,19.8,2959.18,2,1
35.0,6.3,0.199702,0,0
63.0,28.2,1301.37,0,0
42.7,-1.3,286.982,0,0
47.6,28.3,3657.62,2,1
36.1,4.2,118.864,0,0
35.8,5.4,7.42959,0,0
48.3,-5.6,0.516416,0,0
34.6,8.0,0.64519,0,0
49.5,19.0,9714.45,3,3
67.3,23.7,1389.74,0,0
35.1,6.3,384.238,0,0
42.9,27.3,1875.14,2,1
35.4,8.1,108.144,0,0
47.9,11.9,8571.9,4,2
66.1,29.1,10578.1,3,3
40.8,-1.1,553.774,0,0
52.2,5.4,7331.54,4,2
50.8,17.8,2035.52,2,1
34.9,-0.6,20.6045,0,0
50.1,9.3,4081.76,2,1
46.2,16.4,18428.3,1,4
47.7,-5.3,0.516106,0,0
51.8,25.2,1129.53,0,0
38.8,21.5,1168.44,0,0
44.3,9.8,4282.3,2,1
55.0,16.0,9.40944,0,0
44.2,13.4,0.441374,0,0
66.2,28.1,52.02,0,0
61.8,6.6,1201.83,0,0
34.6,-5.6,1494.91,0,0
62.5,7.1,1737.7,0,0
54.9,25.9,221.516,0,0
48.0,-4.7,2802.68,2,1
57.9,-4.6,442.187,0,0
50.8,11.7,11142.7,3,3
48.6,-2.9,8002.7,4,2
49.0,30.1,2989.23,2,1
51.5,25.5,163.639,0,0
53.9,27.8,3720.1,2,1
37.6,-7.2,2541.56,2,1
48.5,29.7,2737.11,2,1
40.6,25.6,0.440536,0,0
54.3,-1.9,3268.46,2,1
37.2,13.9,5505.72,4,2
47.8,26.5,4289.17,2,1
44.6,22.4,2320.24,2,1
67.0,21.0,18.4607,0,0
49.5,29.6,2233.38,2,1
54.5,-6.4,1579.73,0,0
38.0,14.5,13120.2,3,3
63.3,12.8,69.0606,0,0
47.9,17.9,4560.72,2,1
34.9,3.7,0.387587,0,0
36.7,6.6,26.0388,0,0
45.2,17.4,11135.7,3,3
35.5,7.8,7.12851,0,0
58.6,9.2,257.519,0,0
53.6,-1.9,15912.9,1,4
40.5,18.7,0.993044,0,0
43.2,16.6,3272.49,2,1
51.8,18.5,4167.04,2,1
67.4,18.9,12.3071,0,0
58.1,8.1,9499.84,3,3
43.1,2.6,6277.19,4,2
54.4,24.8,690.401,0,0
43.1,-1.2,2333.53,2,1
64.0,17.2,1114.47,0,0
53.7,10.4,8828.83,3,3
58.8,26.8,683.795,0,0
52.3,28.1,189.282,0,0
46.2,17.6,6582.36,4,2
44.1,21.9,698.631,0,0
42.8,26.7,3200.81,2,1
68.9,28.4,14.9633,0,0
66.0,14.9,42.0493,0,0
61.8,24.9,268.647,0,0
55.1,26.3,1173.82,0,0
61.9,6.7,499.935,0,0
62.7,7.2,9011.01,3,3
53.0,9.7,4187.94,2,1
70.8,28.1,32.7772,0,0
63.2,8.1,626.69,0,0
44.1,3.8,2292.52,2,1
52.9,0.6,3024.02,2,1
49.5,28.6,2388.51,2,1
41.6,-5.7,1630.08,0,0
46.8,8.9,1127.62,0,0
36.2,-6.3,3.187,0,0
47.2,15.5,10626.6,3,3
37.7,26.2,0.255972,0,0
36.5,26.8,0.530009,0,0
41.6,-4.2,4129.14,2,1
36.7,8.9,10401.9,3,3
63.9,10.0,681.258,0,0
47.7,0.7,3629.87,2,1
52.5,-3.0,1610.89,0,0
51.6,28.9,391.343,0,0
61.7,26.2,54.7813,0,0
41.4,23.8,3408.05,2,1
50.5,19.9,3204.4,2,1
66.0,24.0,2216.43,2,1
61.2,23.2,400.534,0,0
48.4,28.4,3354.9,2,1
41.5,28.2,155.469,0,0
67.7,24.4,56.7529,0,0
48.0,0.5,9090.52,3,3
58.5,27.2,1703.42,0,0
36.7,22.7,31.7232,0,0
52.3,14.6,7014.37,4,2
49.6,24.7,2518.66,2,1
42.0,20.3,3560.67,2,1
39.6,27.8,9107.06,3,3
64.3,15.3,288.755,0,0
51.0,28.1,1269.57,0,0
45.9,18.8,2395.05,2,1
48.2,5.0,1527.9,0,0
46.3,18.6,12268.0,3,3
36.7,4.2,88.0359,0,0
59.6,22.5,7.97957,0,0
44.6,11.5,15902.7,1,4
47.3,0.0,5506.22,4,2
40.7,-0.2,674.213,0,0
50.9,8.9,7795.18,4,2
36.7,-6.0,4546.92,2,1
69.6,30.3,287.725,0,0
52.6,26.5,961.619,0,0
36.3,-8.5,5.91642,0,0
36.4,-3.8,0.505275,0,0
49.1,20.1,539.281,0,0
43.7,2.7,2357.63,2,1
61.8,22.2,1013.88,0,0
40.0,3.4,0.562616,0,0
53.8,16.5,1891.5,2,1
61.4,26.8,13817.4,1,4
40.3,20.6,4629.11,2,1
44.1,16.9,258.496,0,0
46.6,29.5,5541.96,4,2
36.3,22.6,0.336664,0,0
42.2,-4.9,1490.42,0,0
43.4,17.7,654.996,0,0
53.5,-8.2,500.148,0,0
49.0,9.2,15724.8,1,4
55.6,-2.2,2244.25,2,1
68.9,19.4,329.359,0,0
65.9,14.4,134.35,0,0
61.5,26.1,255.72,0,0
38.1,-0.4,5.30371,0,0
56.6,-4.3,25.4234,0,0
38.3,-6.4,16060.5,1,4
40.5,-4.1,12728.9,3,3
34.9,-3.6,6408.36,4,2
44.0,23.2,8307.15,4,2
40.5,1.1,1.14643,0,0
48.1,18.7,3815.46,2,1
35.2,-5.3,2521.92,2,1
40.1,-1.9,47.7454,0,0
46.7,28.9,7908.8,4,2
49.9,23.1,4384.28,2,1
48.0,17.8,5077.62,4,2
45.6,21.0,8699.7,3,3
45.3,20.0,17616.8,1,4
48.0,27.3,9060.69,3,3
39.8,21.5,1775.55,0,0
60.9,21.3,837.649,0,0
50.3,12.9,14154.9,1,4
50.5,23.2,4608.03,2,1
35.4,-5.3,0.000537918,0,0
37.1,-3.2,1934.54,2,1
50.8,23.2,2007.82,2,1
62.1,24.5,4053.87,2,1
60.0,24.6,524.672,0,0
42.1,21.7,17274.5,1,4
48.5,30.0,2352.05,2,1
47.8,5.7,2192.74,2,1
53.0,25.0,2348.43,2,1
50.6,-3.8,2667.27,2,1
40.5,9.5,2168.4,2,1
36.2,2.7,186.367,0,0
55.7,24.2,8349.95,4,2
51.1,-3.3,2436.51,2,1
35.2,25.1,17397.0,1,4
39.8,1.8,0.994906,0,0
49.0,4.0,11078.4,3,3
40.5,20.9,5719.54,4,2
54.4,30.2,5470.29,4,2
44.2,22.8,2445.98,2,1
38.7,-0.7,8454.34,4,2
38.2,-10.0,0.230431,0,0
56.3,8.1,1569.85,0,0
44.7,5.9,1353.16,0,0
64.1,18.0,863.857,0,0
53.6,-9.5,166.054,0,0
57.4,-5.1,49.3185,0,0
35.0,7.4,2.62946,0,0
41.4,-1.1,2037.59,2,1
48.6,5.3,8424.79,4,2
38.1,13.0,7749.22,4,2
53.7,24.5,1110.57,0,0
59.7,8.3,4.96593,0,0
53.0,7.8,6224.58,4,2
35.7,10.5,13445.5,3,3
44.8,29.0,11.4173,0,0
47.3,15.6,7356.74,4,2
53.3,-8.3,2977.32,2,1
43.3,-2.9,11302.4,3,3
52.7,28.1,448.338,0,0
66.2,20.3,656.805,0,0
42.7,19.3,849.058,0,0
45.2,16.2,41.0954,0,0
47.5,4.0,4429.35,2,1
50.7,23.3,8843.98,3,3
50.4,29.3,595.404,0,0
61.1,9.0,1274.62,0,0
46.2,8.8,1083.04,0,0
53.9,26.4,0.442376,0,0
63.9,30.8,0.951928,0,0
44.9,22.5,3046.15,2,1
70.7,23.0,9.93185,0,0
58.1,-5.2,263.628,0,0
64.9,20.8,131.77,0,0
43.8,20.2,6041.87,4,2
39.2,-5.7,1548.63,0,0
40.9,0.1,841.018,0,0
63.9,11.7,5.67535,0,0
58.4,22.4,154.636,0,0
59.9,11.9,1041.84,0,0
44.6,21.0,12035.9,3,3
54.8,28.4,16.4362,0,0
38.0,30.4,5538.21,4,2
38.3,26.2,1013.84,0,0
47.1,5.0,7526.89,4,2
42.9,26.8,296.414,0,0
51.5,-0.9,7015.74,4,2
53.9,11.2,2567.97,2,1
64.9,19.5,1903.66,2,1
52.0,20.9,18862.1,1,4
39.2,-2.1,2028.81,2,1
63.3,23.0,1306.25,0,0
42.3,-6.9,1457.35,0,0
64.2,18.4,16.4095,0,0
44.9,19.4,9568.69,3,3
54.6,29.8,777.906,0,0
48.0,17.5,4976.43,4,2
45.0,8.7,12347.6,3,3
48.7,17.0,5963.46,4,2
59.0,16.3,6334.84,4,2
63.1,26.0,677.827,0,0
46.9,20.0,8014.98,4,2
58.1,-4.5,302.646,0,0
64.7,15.4,249.747,0,0
36.5,-6.2,17383.1,1,4
49.9,10.3,9467.17,3,3
54.9,27.3,867.025,0,0
63.9,30.7,1.26924,0,0
49.8,1.5,5955.04,4,2
41.2,23.5,488.078,0,0
39.5,25.4,0.425861,0,0
57.9,29.3,98.4792,0,0
61.3,12.7,50.7685,0,0
44.7,7.4,12830.5,3,3
58.7,24.1,317.887,0,0
64.9,17.3,15.3839,0,0
47.9,-0.7,4312.77,2,1
38.4,-6.1,1453.27,0,0
69.1,20.2,78.7454,0,0
59.0,21.0,13.5546,0,0
35.9,3.7,18.7919,0,0
54.5,-1.4,16178.6,1,4
56.6,21.9,1797.81,0,0
60.4,10.5,4359.37,2,1
69.2,20.3,65.2665,0,0
40.0,25.7,3.78039,0,0
64.5,24.8,329.982,0,0
47.5,21.0,2509.2,2,1
35.0,9.7,830.222,0,0
50.1,22.0,11087.5,3,3
44.1,6.2,2466.15,2,1
59.5,21.9,9.30219,0,0
56.2,24.8,2683.97,2,1
52.3,-9.7,1172.04,0,0
59.0,5.7,2720.9,2,1
38.1,29.2,2064.61,2,1
55.7,26.0,1284.72,0,0
46.2,-0.5,17372.4,1,4
61.3,23.3,996.637,0,0
38.0,-6.5,2586.9,2,1
61.3,6.2,790.653,0,0
51.2,0.2,9159.55,3,3
46.6,6.1,959.251,0,0
55.3,24.4,1888.8,2,1
39.2,16.0,8121.46,4,2
44.3,15.9,454.344,0,0
35.3,7.0,0.0756267,0,0
52.5,14.7,2736.28,2,1
49.1,-5.3,0.532063,0,0
49.7,19.1,14935.1,1,4
56.7,11.1,8.18967,0,0
54.5,-6.8,6317.3,4,2
48.3,28.7,3028.1,2,1
39.0,19.6,0.443284,0,0
49.5,23.2,7753.16,4,2
34.6,-6.5,3663.62,2,1
41.8,19.2,167.709,0,0
39.6,-2.9,1000.99,0,0
51.6,8.1,9692.11,3,3
54.0,25.2,2373.95,2,1
66.5,14.3,7.8036,0,0
57.0,18.3,508.499,0,0
35.0,5.7,7.32006,0,0
40.5,20.1,2667.17,2,1
54.9,-3.5,344.885,0,0
63.2,15.7,407.804,0,0
58.1,25.7,1178.79,0,0
36.0,-4.7,1.5584,0,0
59.7,16.6,1157.98,0,0
43.3,27.2,8538.53,4,2
58.2,8.1,1705.32,0,0
43.4,-5.3,3079.55,2,1
44.2,23.3,6576.83,4,2
53.3,22.4,1294.6,0,0
49.9,26.6,2630.15,2,1
36.1,3.5,170.1,0,0
52.9,5.4,6417.39,4,2
42.2,-8.9,9236.9,3,3
39.5,9.1,12142.6,3,3
35.0,-8.3,1.44448,0,0
59.2,10.3,13213.0,3,3
37.8,28.2,7404.41,4,2
65.3,17.3,87.1754,0,0
51.5,22.0,2429.15,2,1
39.8,0.3,0.303912,0,0
34.2,-3.5,142.067,0,0
36.2,7.4,86.2,0,0
61.2,25.0,402.149,0,0
35.2,-8.2,1.027,0,0
40.1,-3.1,1510.11,0,0
39.7,9.4,240.231,0,0
38.0,13.1,8814.92,3,3
56.1,11.6,33.0897,0,0
64.1,19.8,575.875,0,0
43.9,15.8,2369.79,2,1
50.5,-3.7,13291.0,3,3
47.4,2.8,5562.02,4,2
41.1,27.9,7363.57,4,2
70.5,29.3,312.119,0,0
43.0,-7.8,1329.38,0,0
55.3,26.6,2965.27,2,1
53.7,18.1,4979.04,4,2
48.0,16.8,8821.74,3,3
44.8,20.0,10974.0,3,3
41.7,19.8,2413.28,2,1
54.7,11.2,3669.59,2,1
56.1,8.8,9928.8,3,3
56.5,16.2,207.17,0,0
52.5,11.8,11859.1,3,3
52.2,-0.6,7074.09,4,2
35.0,-7.5,0.572386,0,0
51.2,23.3,3463.03,2,1
57.6,-4.1,956.033,0,0
55.6,30.7,79.5601,0,0
47.4,20.6,6137.21,4,2
67.4,21.1,135.832,0,0
52.1,24.2,2395.16,2,1
62.5,17.6,602.983,0,0
45.6,1.4,4884.1,4,2
37.1,29.2,2295.26,2,1
50.5,17.7,110.649,0,0
43.1,12.9,4032.95,2,1
43.0,6.5,196.536,0,0
37.4,30.3,1897.05,2,1
51.9,16.0,1849.73,2,1
60.2,21.2,7.43546,0,0
40.4,23.1,3802.3,2,1
43.9,7.2,1476.06,0,0
44.3,15.1,1417.36,0,0
39.5,0.2,0.529185,0,0
63.5,22.9,1339.08,0,0
63.8,24.8,123.133,0,0
38.4,23.4,1306.48,0,0
37.4,-6.6,268.66,0,0
44.1,20.6,9045.41,3,3
60.2,12.3,419.647,0,0
40.7,22.2,9153.44,3,3
44.0,17.9,5790.81,4,2
54.5,18.0,6834.36,4,2
47.3,11.5,7998.0,4,2
50.2,28.0,880.086,0,0
44.2,26.6,7938.33,4,2
63.1,23.2,451.047,0,0
47.6,-2.7,14473.0,1,4
42.5,-5.4,1604.76,0,0
65.5,16.6,5.88599,0,0
44.4,8.5,1812.78,0,0
41.3,-3.2,563.613,0,0
51.2,10.0,4022.9,2,1
64.1,18.8,114.113,0,0
59.1,11.0,2422.66,2,1
41.2,1.2,11971.2,3,3
39.6,4.1,0.515946,0,0
48.2,17.3,8157.17,4,2
66.2,26.8,369.845,0,0
48.3,3.3,2516.15,2,1
48.5,21.9,2418.46,2,1
64.6,27.0,277.727,0,0
42.4,23.4,1469.41,0,0
42.0,24.8,18660.7,1,4
45.7,10.8,5768.56,4,2
63.5,8.4,573.142,0,0
52.3,12.3,5148.23,4,2
45.3,6.5,3201.54,2,1
55.8,26.3,1862.8,2,1
59.9,14.1,1295.05,0,0
53.4,-4.3,90.9232,0,0
59.5,23.3,7.71357,0,0
34.2,9.3,4035.93,2,1
65.7,29.0,70.4032,0,0
64.6,30.6,1374.15,0,0
52.7,26.8,1104.02,0,0
44.0,17.3,1478.52,0,0
40.3,-2.7,882.77,0,0
46.8,3.4,12521.9,3,3
38.2,27.0,610.634,0,0
67.0,23.7,668.586,0,0
47.7,30.3,1575.51,0,0
44.4,2.3,2028.76,2,1
45.6,0.0,18258.7,1,4
38.6,30.7,6037.6,4,2
44.9,11.1,10165.1,3,3
46.6,15.0,1538.6,0,0
43.2,-7.8,1950.71,2,1
59.0,28.8,61.2407,0,0
56.6,30.2,3.80771,0,0
39.5,20.7,2147.15,2,1
52.4,0.3,3068.66,2,1
48.4,23.4,252.055,0,0
38.9,28.4,2090.72,2,1
36.4,9.5,1053.85,0,0
55.0,9.6,1474.8,0,0
48.2,4.9,1989.18,2,1
38.9,-7.6,2288.74,2,1
39.1,28.8,5396.25,4,2
50.0,9.4,6505.0,4,2
38.1,26.8,3486.47,2,1
64.0,18.5,913.045,0,0
56.9,23.3,1981.84,2,1
49.6,11.3,7217.59,4,2
52.8,27.1,4724.07,2,1
58.1,17.0,81.0218,0,0
51.8,-1.7,5270.18,4,2
46.9,7.1,17046.6,1,4
61.5,14.4,38.8054,0,0
38.6,21.1,1527.71,0,0
38.9,-5.0,537.452,0,0
57.9,21.9,0.0100512,0,0
50.9,7.6,15873.8,1,4
54.8,30.1,1855.52,2,1
45.6,18.9,12292.5,3,3
70.7,24.4,29.0861,0,0
48.1,-5.6,0.541672,0,0
59.4,11.4,522.455,0,0
58.9,16.9,222.612,0,0
